app,policy_area,metric,period,value
Instagram,Regulated Goods: Drugs,Content Actioned,2021Q4,"1,200,000"
Instagram,Regulated Goods: Drugs,Content Actioned,2022Q1,"1,800,000"
Instagram,Regulated Goods: Drugs,Content Actioned,2022Q2,"1,900,000"
Instagram,Regulated Goods: Drugs,Content Actioned,2022Q3,"2,500,000"
Instagram,Regulated Goods: Drugs,Content Actioned,2022Q4,"3,100,000"
Instagram,Regulated Goods: Drugs,Content Actioned,2023Q1,"3,100,000"
Instagram,Regulated Goods: Drugs,Content Actioned,2023Q2,"2,600,000"
Instagram,Regulated Goods: Drugs,Content Actioned,2023Q3,"2,200,000"
Instagram,Regulated Goods: Drugs,Content Actioned,2023Q4,"2,200,000"
Instagram,Regulated Goods: Drugs,Content Actioned,2024Q1,"2,000,000"
Instagram,Regulated Goods: Firearms,Content Actioned,2017Q4,N/A
Instagram,Regulated Goods: Firearms,Content Actioned,2018Q1,N/A
Instagram,Regulated Goods: Firearms,Content Actioned,2018Q2,N/A
Instagram,Regulated Goods: Firearms,Content Actioned,2018Q3,N/A
Instagram,Regulated Goods: Firearms,Content Actioned,2018Q4,N/A
Instagram,Regulated Goods: Firearms,Content Actioned,2019Q1,N/A
Instagram,Regulated Goods: Firearms,Content Actioned,2019Q2,"36,900"
Instagram,Regulated Goods: Firearms,Content Actioned,2019Q3,"58,600"
Instagram,Regulated Goods: Firearms,Content Actioned,2019Q4,"50,400"
Instagram,Regulated Goods: Firearms,Content Actioned,2020Q1,"54,300"
Instagram,Regulated Goods: Firearms,Content Actioned,2020Q2,"50,700"
Instagram,Regulated Goods: Firearms,Content Actioned,2020Q3,"36,500"
Instagram,Regulated Goods: Firearms,Content Actioned,2020Q4,"70,200"
Instagram,Regulated Goods: Firearms,Content Actioned,2021Q1,"90,400"
Instagram,Regulated Goods: Firearms,Content Actioned,2021Q2,"76,300"
Instagram,Regulated Goods: Firearms,Content Actioned,2021Q3,"154,400"
Instagram,Regulated Goods: Firearms,Content Actioned,2021Q4,"195,000"
Instagram,Regulated Goods: Firearms,Content Actioned,2022Q1,"151,000"
Instagram,Regulated Goods: Firearms,Content Actioned,2022Q2,"214,800"
Instagram,Regulated Goods: Firearms,Content Actioned,2022Q3,"238,200"
Instagram,Regulated Goods: Firearms,Content Actioned,2022Q4,"155,300"
Instagram,Regulated Goods: Firearms,Content Actioned,2023Q1,"235,000"
Instagram,Regulated Goods: Firearms,Content Actioned,2023Q2,"225,000"
Instagram,Regulated Goods: Firearms,Content Actioned,2023Q3,"159,500"
Instagram,Regulated Goods: Firearms,Content Actioned,2023Q4,"269,200"
Instagram,Regulated Goods: Firearms,Content Actioned,2024Q1,"335,300"
Instagram,Suicide and Self-Injury,Content Actioned,2017Q4,N/A
Instagram,Suicide and Self-Injury,Content Actioned,2018Q1,N/A
Instagram,Suicide and Self-Injury,Content Actioned,2018Q2,N/A
Instagram,Suicide and Self-Injury,Content Actioned,2018Q3,N/A
Instagram,Suicide and Self-Injury,Content Actioned,2018Q4,N/A
Instagram,Suicide and Self-Injury,Content Actioned,2019Q1,N/A
Instagram,Suicide and Self-Injury,Content Actioned,2019Q2,"838,800"
Instagram,Suicide and Self-Injury,Content Actioned,2019Q3,"845,800"
Instagram,Suicide and Self-Injury,Content Actioned,2019Q4,"897,300"
Instagram,Suicide and Self-Injury,Content Actioned,2020Q1,"1,300,000"
Instagram,Suicide and Self-Injury,Content Actioned,2020Q2,"309,800"
Instagram,Suicide and Self-Injury,Content Actioned,2020Q3,"1,300,000"
Instagram,Suicide and Self-Injury,Content Actioned,2020Q4,"3,400,000"
Instagram,Suicide and Self-Injury,Content Actioned,2021Q1,"2,700,000"
Instagram,Suicide and Self-Injury,Content Actioned,2021Q2,"3,000,000"
Instagram,Suicide and Self-Injury,Content Actioned,2021Q3,"3,500,000"
Instagram,Suicide and Self-Injury,Content Actioned,2021Q4,"7,800,000"
Instagram,Suicide and Self-Injury,Content Actioned,2022Q1,"5,100,000"
Instagram,Suicide and Self-Injury,Content Actioned,2022Q2,"6,400,000"
Instagram,Suicide and Self-Injury,Content Actioned,2022Q3,"5,700,000"
Instagram,Suicide and Self-Injury,Content Actioned,2022Q4,"5,000,000"
Instagram,Suicide and Self-Injury,Content Actioned,2023Q1,"5,400,000"
Instagram,Suicide and Self-Injury,Content Actioned,2023Q2,"6,600,000"
Instagram,Suicide and Self-Injury,Content Actioned,2023Q3,"7,400,000"
Instagram,Suicide and Self-Injury,Content Actioned,2023Q4,"4,900,000"
Instagram,Suicide and Self-Injury,Content Actioned,2024Q1,"5,800,000"
Instagram,Violence And Incitement,Content Actioned,2017Q4,N/A
Instagram,Violence And Incitement,Content Actioned,2018Q1,N/A
Instagram,Violence And Incitement,Content Actioned,2018Q2,N/A
Instagram,Violence And Incitement,Content Actioned,2018Q3,N/A
Instagram,Violence And Incitement,Content Actioned,2018Q4,N/A
Instagram,Violence And Incitement,Content Actioned,2019Q1,N/A
Instagram,Violence And Incitement,Content Actioned,2019Q2,N/A
Instagram,Violence And Incitement,Content Actioned,2019Q3,N/A
Instagram,Violence And Incitement,Content Actioned,2019Q4,N/A
Instagram,Violence And Incitement,Content Actioned,2020Q1,N/A
Instagram,Violence And Incitement,Content Actioned,2020Q2,N/A
Instagram,Violence And Incitement,Content Actioned,2020Q3,N/A
Instagram,Violence And Incitement,Content Actioned,2020Q4,N/A
Instagram,Violence And Incitement,Content Actioned,2021Q1,N/A
Instagram,Violence And Incitement,Content Actioned,2021Q2,N/A
Instagram,Violence And Incitement,Content Actioned,2021Q3,"3,300,000"
Instagram,Violence And Incitement,Content Actioned,2021Q4,"2,600,000"
Instagram,Violence And Incitement,Content Actioned,2022Q1,"2,700,000"
Instagram,Violence And Incitement,Content Actioned,2022Q2,"3,700,000"
Instagram,Violence And Incitement,Content Actioned,2022Q3,"4,500,000"
Instagram,Violence And Incitement,Content Actioned,2022Q4,"5,300,000"
Instagram,Violence And Incitement,Content Actioned,2023Q1,"7,700,000"
Instagram,Violence And Incitement,Content Actioned,2023Q2,"7,500,000"
Instagram,Violence And Incitement,Content Actioned,2023Q3,"7,200,000"
Instagram,Violence And Incitement,Content Actioned,2023Q4,"9,600,000"
Instagram,Violence And Incitement,Content Actioned,2024Q1,"12,300,000"
Instagram,Violent & Graphic Content,Content Actioned,2017Q4,N/A
Instagram,Violent & Graphic Content,Content Actioned,2018Q1,N/A
Instagram,Violent & Graphic Content,Content Actioned,2018Q2,N/A
Instagram,Violent & Graphic Content,Content Actioned,2018Q3,N/A
Instagram,Violent & Graphic Content,Content Actioned,2018Q4,N/A
Instagram,Violent & Graphic Content,Content Actioned,2019Q1,N/A
Instagram,Violent & Graphic Content,Content Actioned,2019Q2,N/A
Instagram,Violent & Graphic Content,Content Actioned,2019Q3,N/A
Instagram,Violent & Graphic Content,Content Actioned,2019Q4,"2,300,000"
Instagram,Violent & Graphic Content,Content Actioned,2020Q1,"2,800,000"
Instagram,Violent & Graphic Content,Content Actioned,2020Q2,"3,100,000"
Instagram,Violent & Graphic Content,Content Actioned,2020Q3,"4,100,000"
Instagram,Violent & Graphic Content,Content Actioned,2020Q4,"5,700,000"
Instagram,Violent & Graphic Content,Content Actioned,2021Q1,"5,500,000"
Instagram,Violent & Graphic Content,Content Actioned,2021Q2,"7,600,000"
Instagram,Violent & Graphic Content,Content Actioned,2021Q3,"10,700,000"
Instagram,Violent & Graphic Content,Content Actioned,2021Q4,"5,500,000"
Instagram,Violent & Graphic Content,Content Actioned,2022Q1,"6,100,000"
Instagram,Violent & Graphic Content,Content Actioned,2022Q2,"10,100,000"
Instagram,Violent & Graphic Content,Content Actioned,2022Q3,"6,900,000"
Instagram,Violent & Graphic Content,Content Actioned,2022Q4,"6,100,000"
Instagram,Violent & Graphic Content,Content Actioned,2023Q1,"5,100,000"
Instagram,Violent & Graphic Content,Content Actioned,2023Q2,"6,200,000"
Instagram,Violent & Graphic Content,Content Actioned,2023Q3,"4,100,000"
Instagram,Violent & Graphic Content,Content Actioned,2023Q4,"17,500,000"
Instagram,Violent & Graphic Content,Content Actioned,2024Q1,"12,100,000"
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2017Q4,N/A
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2018Q1,N/A
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2018Q2,N/A
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2018Q3,N/A
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2018Q4,N/A
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2019Q1,N/A
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2019Q2,N/A
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2019Q3,N/A
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2019Q4,N/A
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2020Q1,"509,100"
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2020Q2,0
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2020Q3,0
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2020Q4,0
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2021Q1,0
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2021Q2,0
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2021Q3,0
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2021Q4,0
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2022Q1,0
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2022Q2,"867,200"
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2022Q3,"590,400"
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2022Q4,"393,300"
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2023Q1,"737,700"
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2023Q2,"1,000,000"
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2023Q3,"1,600,000"
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2023Q4,"1,900,000"
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2024Q1,"2,200,000"
Instagram,Bullying & Harassment,Content Appealed,2017Q4,N/A
Instagram,Bullying & Harassment,Content Appealed,2018Q1,N/A
Instagram,Bullying & Harassment,Content Appealed,2018Q2,N/A
Instagram,Bullying & Harassment,Content Appealed,2018Q3,N/A
Instagram,Bullying & Harassment,Content Appealed,2018Q4,N/A
Instagram,Bullying & Harassment,Content Appealed,2019Q1,N/A
Instagram,Bullying & Harassment,Content Appealed,2019Q2,N/A
Instagram,Bullying & Harassment,Content Appealed,2019Q3,N/A
Instagram,Bullying & Harassment,Content Appealed,2019Q4,N/A
Instagram,Bullying & Harassment,Content Appealed,2020Q1,"87,500"
Instagram,Bullying & Harassment,Content Appealed,2020Q2,0
Instagram,Bullying & Harassment,Content Appealed,2020Q3,0
Instagram,Bullying & Harassment,Content Appealed,2020Q4,0
Instagram,Bullying & Harassment,Content Appealed,2021Q1,0
Instagram,Bullying & Harassment,Content Appealed,2021Q2,0
Instagram,Bullying & Harassment,Content Appealed,2021Q3,0
Instagram,Bullying & Harassment,Content Appealed,2021Q4,0
Instagram,Bullying & Harassment,Content Appealed,2022Q1,0
Instagram,Bullying & Harassment,Content Appealed,2022Q2,"853,500"
Instagram,Bullying & Harassment,Content Appealed,2022Q3,"680,500"
Instagram,Bullying & Harassment,Content Appealed,2022Q4,"465,700"
Instagram,Bullying & Harassment,Content Appealed,2023Q1,"760,600"
Instagram,Bullying & Harassment,Content Appealed,2023Q2,"847,400"
Instagram,Bullying & Harassment,Content Appealed,2023Q3,"1,600,000"
Instagram,Bullying & Harassment,Content Appealed,2023Q4,"1,800,000"
Instagram,Bullying & Harassment,Content Appealed,2024Q1,"2,600,000"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2017Q4,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2018Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2018Q2,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2018Q3,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2018Q4,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2019Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2019Q2,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2019Q3,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2019Q4,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2020Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2020Q2,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2020Q3,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2020Q4,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2021Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2021Q2,0
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2021Q3,0
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2021Q4,0
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2022Q1,0
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2022Q2,"29,200"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2022Q3,"36,000"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2022Q4,"16,000"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2023Q1,"29,100"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2023Q2,"22,000"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2023Q3,"44,400"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2023Q4,"34,700"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2024Q1,"39,400"
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2017Q4,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2018Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2018Q2,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2018Q3,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2018Q4,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2019Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2019Q2,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2019Q3,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2019Q4,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2020Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2020Q2,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2020Q3,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2020Q4,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2021Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2021Q2,0
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2021Q3,0
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2021Q4,0
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2022Q1,0
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2022Q2,"4,100"
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2022Q3,"3,500"
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2022Q4,"5,900"
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2023Q1,"20,600"
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2023Q2,"22,800"
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2023Q3,"38,200"
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2023Q4,"79,100"
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2024Q1,"68,600"
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2017Q4,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2018Q1,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2018Q2,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2018Q3,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2018Q4,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2019Q1,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2019Q2,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2019Q3,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2019Q4,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2020Q1,"53,400"
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2020Q2,0
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2020Q3,0
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2020Q4,0
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2021Q1,0
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2019Q1,N/A
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2019Q2,N/A
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2019Q3,N/A
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2019Q4,N/A
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2020Q1,"4,000"
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2020Q2,0
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2020Q3,0
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2020Q4,0
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2021Q1,0
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2021Q2,0
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2021Q3,0
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2021Q4,0
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2022Q1,0
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2022Q2,"46,900"
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2022Q3,"26,100"
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2022Q4,"23,900"
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2023Q1,"31,700"
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2023Q2,"26,800"
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2023Q3,"29,900"
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2023Q4,"64,900"
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2024Q1,"48,400"
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2017Q4,N/A
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2018Q1,N/A
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2018Q2,N/A
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2018Q3,N/A
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2018Q4,N/A
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2019Q1,N/A
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2019Q2,N/A
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2019Q3,N/A
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2019Q4,N/A
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2020Q1,"8,400"
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2020Q2,0
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2020Q3,0
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2020Q4,0
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2021Q1,0
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2021Q2,0
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2021Q3,0
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2021Q4,0
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2022Q1,0
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2022Q2,"99,400"
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2022Q3,"56,700"
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2022Q4,"34,600"
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2023Q1,"81,700"
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2023Q2,"144,400"
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2023Q3,"151,100"
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2023Q4,"495,400"
Instagram,Dangerous Orgs: Terrorism,Content Appealed,2024Q1,"367,400"
Instagram,Hate Speech,Content Appealed,2017Q4,N/A
Instagram,Hate Speech,Content Appealed,2018Q1,N/A
Instagram,Hate Speech,Content Appealed,2018Q2,N/A
Instagram,Hate Speech,Content Appealed,2018Q3,N/A
Instagram,Hate Speech,Content Appealed,2018Q4,N/A
Instagram,Hate Speech,Content Appealed,2019Q1,N/A
Instagram,Hate Speech,Content Appealed,2019Q2,N/A
Instagram,Hate Speech,Content Appealed,2019Q3,N/A
Instagram,Hate Speech,Content Appealed,2019Q4,N/A
Instagram,Hate Speech,Content Appealed,2020Q1,"42,800"
Instagram,Hate Speech,Content Appealed,2020Q2,0
Instagram,Hate Speech,Content Appealed,2020Q3,0
Instagram,Hate Speech,Content Appealed,2020Q4,0
Instagram,Hate Speech,Content Appealed,2021Q1,0
Instagram,Hate Speech,Content Appealed,2021Q2,0
Instagram,Hate Speech,Content Appealed,2021Q3,0
Instagram,Hate Speech,Content Appealed,2021Q4,0
Instagram,Hate Speech,Content Appealed,2022Q1,0
Instagram,Hate Speech,Content Appealed,2022Q2,"397,400"
Instagram,Hate Speech,Content Appealed,2022Q3,"352,800"
Instagram,Hate Speech,Content Appealed,2022Q4,"229,000"
Instagram,Hate Speech,Content Appealed,2023Q1,"419,600"
Instagram,Hate Speech,Content Appealed,2023Q2,"625,000"
Instagram,Hate Speech,Content Appealed,2023Q3,"976,500"
Instagram,Hate Speech,Content Appealed,2023Q4,"1,400,000"
Instagram,Hate Speech,Content Appealed,2024Q1,"2,200,000"
Instagram,Regulated Goods: Drugs,Content Appealed,2017Q4,N/A
Instagram,Regulated Goods: Drugs,Content Appealed,2018Q1,N/A
Instagram,Regulated Goods: Drugs,Content Appealed,2018Q2,N/A
Instagram,Regulated Goods: Drugs,Content Appealed,2018Q3,N/A
Instagram,Regulated Goods: Drugs,Content Appealed,2018Q4,N/A
Instagram,Regulated Goods: Drugs,Content Appealed,2019Q1,N/A
Instagram,Regulated Goods: Drugs,Content Appealed,2019Q2,N/A
Instagram,Regulated Goods: Drugs,Content Appealed,2019Q3,N/A
Instagram,Regulated Goods: Drugs,Content Appealed,2019Q4,N/A
Instagram,Regulated Goods: Drugs,Content Appealed,2020Q1,"95,100"
Instagram,Regulated Goods: Drugs,Content Appealed,2020Q2,0
Instagram,Regulated Goods: Drugs,Content Appealed,2020Q3,0
Instagram,Regulated Goods: Drugs,Content Appealed,2020Q4,0
Instagram,Regulated Goods: Drugs,Content Appealed,2021Q1,0
Instagram,Regulated Goods: Drugs,Content Appealed,2021Q2,0
Instagram,Regulated Goods: Drugs,Content Appealed,2021Q3,0
Instagram,Regulated Goods: Drugs,Content Appealed,2021Q4,0
Instagram,Regulated Goods: Drugs,Content Appealed,2022Q1,0
Instagram,Regulated Goods: Drugs,Content Appealed,2022Q2,"160,000"
Instagram,Regulated Goods: Drugs,Content Appealed,2022Q3,"120,300"
Instagram,Regulated Goods: Drugs,Content Appealed,2022Q4,"105,700"
Instagram,Regulated Goods: Drugs,Content Appealed,2023Q1,"191,800"
Instagram,Regulated Goods: Drugs,Content Appealed,2023Q2,"212,500"
Instagram,Regulated Goods: Drugs,Content Appealed,2023Q3,"290,200"
Instagram,Regulated Goods: Drugs,Content Appealed,2023Q4,"444,900"
Instagram,Regulated Goods: Drugs,Content Appealed,2024Q1,"426,800"
Instagram,Regulated Goods: Firearms,Content Appealed,2017Q4,N/A
Instagram,Regulated Goods: Firearms,Content Appealed,2018Q1,N/A
Instagram,Regulated Goods: Firearms,Content Appealed,2018Q2,N/A
Instagram,Regulated Goods: Firearms,Content Appealed,2018Q3,N/A
Instagram,Regulated Goods: Firearms,Content Appealed,2018Q4,N/A
Instagram,Regulated Goods: Firearms,Content Appealed,2019Q1,N/A
Instagram,Regulated Goods: Firearms,Content Appealed,2019Q2,N/A
Instagram,Regulated Goods: Firearms,Content Appealed,2019Q3,N/A
Instagram,Regulated Goods: Firearms,Content Appealed,2019Q4,N/A
Instagram,Regulated Goods: Firearms,Content Appealed,2020Q1,"4,300"
Instagram,Regulated Goods: Firearms,Content Appealed,2020Q2,0
Instagram,Regulated Goods: Firearms,Content Appealed,2020Q3,0
Instagram,Regulated Goods: Firearms,Content Appealed,2020Q4,0
Instagram,Regulated Goods: Firearms,Content Appealed,2021Q1,0
Instagram,Regulated Goods: Firearms,Content Appealed,2021Q2,0
Instagram,Regulated Goods: Firearms,Content Appealed,2021Q3,0
Instagram,Regulated Goods: Firearms,Content Appealed,2021Q4,0
Instagram,Regulated Goods: Firearms,Content Appealed,2022Q1,0
Instagram,Regulated Goods: Firearms,Content Appealed,2022Q2,"21,600"
Instagram,Regulated Goods: Firearms,Content Appealed,2022Q3,"19,000"
Instagram,Regulated Goods: Firearms,Content Appealed,2022Q4,"5,000"
Instagram,Regulated Goods: Firearms,Content Appealed,2023Q1,"14,600"
Instagram,Regulated Goods: Firearms,Content Appealed,2023Q2,"21,300"
Instagram,Regulated Goods: Firearms,Content Appealed,2023Q3,"23,700"
Instagram,Regulated Goods: Firearms,Content Appealed,2023Q4,"51,100"
Instagram,Regulated Goods: Firearms,Content Appealed,2024Q1,"79,300"
Instagram,Suicide and Self-Injury,Content Appealed,2017Q4,N/A
Instagram,Suicide and Self-Injury,Content Appealed,2018Q1,N/A
Instagram,Suicide and Self-Injury,Content Appealed,2018Q2,N/A
Instagram,Suicide and Self-Injury,Content Appealed,2018Q3,N/A
Instagram,Suicide and Self-Injury,Content Appealed,2018Q4,N/A
Instagram,Suicide and Self-Injury,Content Appealed,2019Q1,N/A
Instagram,Suicide and Self-Injury,Content Appealed,2019Q2,N/A
Instagram,Suicide and Self-Injury,Content Appealed,2019Q3,N/A
Instagram,Suicide and Self-Injury,Content Appealed,2019Q4,N/A
Instagram,Suicide and Self-Injury,Content Appealed,2020Q1,"67,200"
Instagram,Suicide and Self-Injury,Content Appealed,2020Q2,0
Instagram,Suicide and Self-Injury,Content Appealed,2020Q3,0
Instagram,Suicide and Self-Injury,Content Appealed,2020Q4,0
Instagram,Suicide and Self-Injury,Content Appealed,2021Q1,0
Instagram,Suicide and Self-Injury,Content Appealed,2021Q2,0
Instagram,Suicide and Self-Injury,Content Appealed,2021Q3,0
Instagram,Suicide and Self-Injury,Content Appealed,2021Q4,0
Instagram,Suicide and Self-Injury,Content Appealed,2022Q1,0
Instagram,Suicide and Self-Injury,Content Appealed,2022Q2,"177,600"
Instagram,Suicide and Self-Injury,Content Appealed,2022Q3,"102,300"
Instagram,Suicide and Self-Injury,Content Appealed,2022Q4,"86,300"
Instagram,Suicide and Self-Injury,Content Appealed,2023Q1,"137,600"
Instagram,Suicide and Self-Injury,Content Appealed,2023Q2,"236,000"
Instagram,Suicide and Self-Injury,Content Appealed,2023Q3,"401,100"
Instagram,Suicide and Self-Injury,Content Appealed,2023Q4,"194,800"
Instagram,Suicide and Self-Injury,Content Appealed,2024Q1,"393,000"
Instagram,Violence And Incitement,Content Appealed,2017Q4,N/A
Instagram,Violence And Incitement,Content Appealed,2018Q1,N/A
