IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",428,"Latvia","LV","LVA",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1897052
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",428,"Latvia","LV","LVA",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1873919
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",428,"Latvia","LV","LVA",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1850651
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",430,"Liberia","LR","LBR",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4985289
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",430,"Liberia","LR","LBR",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5087585
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",430,"Liberia","LR","LBR",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5193416
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",430,"Liberia","LR","LBR",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5302681
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",434,"Libya","LY","LBY",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6569088
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",434,"Libya","LY","LBY",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6653942
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",434,"Libya","LY","LBY",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6735277
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",434,"Libya","LY","LBY",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6812341
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",438,"Liechtenstein","LI","LIE",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38482
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",438,"Liechtenstein","LI","LIE",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38756
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",438,"Liechtenstein","LI","LIE",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",39040
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",438,"Liechtenstein","LI","LIE",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",39327
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",440,"Lithuania","LT","LTU",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2849083
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",440,"Lithuania","LT","LTU",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2820267
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",440,"Lithuania","LT","LTU",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2786651
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",440,"Lithuania","LT","LTU",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2750055
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",442,"Luxembourg","LU","LUX",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",619973
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",442,"Luxembourg","LU","LUX",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",630400
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",442,"Luxembourg","LU","LUX",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",639321
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",442,"Luxembourg","LU","LUX",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",647599
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",446,"China, Macao SAR","MO","MAC",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",663653
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",446,"China, Macao SAR","MO","MAC",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",676283
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",446,"China, Macao SAR","MO","MAC",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",686607
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",446,"China, Macao SAR","MO","MAC",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",695169
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",450,"Madagascar","MG","MDG",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",27533134
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",450,"Madagascar","MG","MDG",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",28225177
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",450,"Madagascar","MG","MDG",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",28915653
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",450,"Madagascar","MG","MDG",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",29611714
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",454,"Malawi","MW","MWI",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",18867337
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",454,"Malawi","MW","MWI",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",19377062
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",454,"Malawi","MW","MWI",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",19889742
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",454,"Malawi","MW","MWI",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",20405317
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",458,"Malaysia","MY","MYS",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",32804020
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",458,"Malaysia","MY","MYS",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",33199993
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",458,"Malaysia","MY","MYS",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",33573874
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",458,"Malaysia","MY","MYS",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",33938222
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",462,"Maldives","MV","MDV",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",504508
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",462,"Maldives","MV","MDV",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",514438
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",462,"Maldives","MV","MDV",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",521458
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",462,"Maldives","MV","MDV",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",523787
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",466,"Mali","ML","MLI",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",20567424
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",466,"Mali","ML","MLI",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",21224040
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",466,"Mali","ML","MLI",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",21904983
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",466,"Mali","ML","MLI",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",22593591
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",470,"Malta","MT","MLT",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",503635
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",470,"Malta","MT","MLT",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",515358
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",470,"Malta","MT","MLT",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",526748
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",470,"Malta","MT","MLT",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",533286
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",474,"Martinique","MQ","MTQ",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",372245
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",474,"Martinique","MQ","MTQ",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",370391
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",474,"Martinique","MQ","MTQ",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",368796
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",474,"Martinique","MQ","MTQ",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",367507
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",478,"Mauritania","MR","MRT",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4383849
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",478,"Mauritania","MR","MRT",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4498604
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",478,"Mauritania","MR","MRT",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4614974
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",478,"Mauritania","MR","MRT",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4736139
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",480,"Mauritius","MU","MUS",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1296279
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",480,"Mauritius","MU","MUS",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1297828
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",480,"Mauritius","MU","MUS",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1298915
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",480,"Mauritius","MU","MUS",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1299469
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",484,"Mexico","MX","MEX",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",125085311
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",484,"Mexico","MX","MEX",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",125998302
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",484,"Mexico","MX","MEX",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",126705138
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",484,"Mexico","MX","MEX",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",127504126
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",492,"Monaco","MC","MCO",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37034
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",492,"Monaco","MC","MCO",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36922
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",492,"Monaco","MC","MCO",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36686
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",492,"Monaco","MC","MCO",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36469
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",496,"Mongolia","MN","MNG",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3232430
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",496,"Mongolia","MN","MNG",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3294335
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",496,"Mongolia","MN","MNG",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3347783
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",496,"Mongolia","MN","MNG",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3398366
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3109491
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3084847
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3061507
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3272996
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",499,"Montenegro","ME","MNE",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",630396
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",499,"Montenegro","ME","MNE",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",629048
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",499,"Montenegro","ME","MNE",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",627859
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",499,"Montenegro","ME","MNE",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",627083
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",500,"Montserrat","MS","MSR",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4505
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",500,"Montserrat","MS","MSR",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4500
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",500,"Montserrat","MS","MSR",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4417
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",500,"Montserrat","MS","MSR",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4390
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",504,"Morocco","MA","MAR",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36304408
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",504,"Morocco","MA","MAR",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36688772
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",504,"Morocco","MA","MAR",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37076585
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",504,"Morocco","MA","MAR",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37457971
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",508,"Mozambique","MZ","MOZ",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",30285595
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",508,"Mozambique","MZ","MOZ",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",31178239
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",508,"Mozambique","MZ","MOZ",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",32077072
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",508,"Mozambique","MZ","MOZ",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",32969519
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",512,"Oman","OM","OMN",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4602768
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",512,"Oman","OM","OMN",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4543399
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",512,"Oman","OM","OMN",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4520471
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",512,"Oman","OM","OMN",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4576298
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",516,"Namibia","NA","NAM",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2446645
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",516,"Namibia","NA","NAM",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2489098
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",516,"Namibia","NA","NAM",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2530151
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",516,"Namibia","NA","NAM",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2567013
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",520,"Nauru","NR","NRU",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",12132
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",520,"Nauru","NR","NRU",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",12315
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",520,"Nauru","NR","NRU",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",12512
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",520,"Nauru","NR","NRU",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",12668
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",524,"Nepal","NP","NPL",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",28832496
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",524,"Nepal","NP","NPL",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",29348628
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",524,"Nepal","NP","NPL",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",30034990
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",524,"Nepal","NP","NPL",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",30547580
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",528,"Netherlands","NL","NLD",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",17363262
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",528,"Netherlands","NL","NLD",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",17434558
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",528,"Netherlands","NL","NLD",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",17501696
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",528,"Netherlands","NL","NLD",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",17564014
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",531,"Curaçao","CW","CUW",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",193107
